Wall time,Step,Value
1686566109.152541,1419,0.4585784077644348
1686566154.735316,2839,0.5037310719490051
1686566200.364083,4259,0.5256990790367126
1686566246.142269,5679,0.5420475006103516
1686566291.9380896,7099,0.5575169920921326
1686566337.5709674,8519,0.559725821018219
1686566383.279855,9939,0.5645294189453125
1686566429.2118511,11359,0.5678322315216064
1686566475.3578122,12779,0.5706864595413208
1686566520.983275,14199,0.5750027894973755
